"Name","ID","State","Network","County","Elevation_ft","Latitude","Longitude","HUC","Date_of_Data","Date_Report_Created","Value_inches","Percent_NRCS_1991_2020_Average","Percent_NRCS_1991_2020_Median","Percent_of_POR_Average","Percent_of_POR_Median","Percent_of_Water_Year_Peak","Percent_NRCS_1991_2020_Average_Water_Year_Peak","Percent_NRCS_1991_2020_Median_Water_Year_Peak","Percent_of_POR_Average_Water_Year_Peak","Percent_of_POR_Median_Water_Year_Peak","POR_Median_Departure_inches","Percentile_POR","Maximum_Rank_POR","Minimum_Rank_POR","Records_POR","NRCS_1991_2020_Average_inches","NRCS_1991_2020_Median_inches","POR_Average_inches","POR_Median_inches","Minimum_POR_inches","Maximum_POR_inches","Year_of_Minimum_POR","Year_of_Maximum_POR","Number_of_Observations_POR"
"Black Flat-U.M. Ck","348	","Utah","SNOTEL","Sevier","9414","38.6799","-111.59765","140700030101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","55","11","1","Lowest",,,"5","0","0","31","2020, 2021, 2022, more","2011","23"
"Black Mesa","1185	","Colorado","SNOTEL","Dolores","11564","37.78968","-108.18376","140300020103	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","56",,,"97","108","74","75","79","4","56","5","6",,,,"58","52","30","97","2018","2019","10"
"Black Mountain","1161	","Colorado","SNOTEL","Larimer","8980","40.8879","-105.66404","101900070501	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"24","24","0","42","2012","2016","11"
"Black Pine","349	","Montana","SNOTEL","Granite","7210","46.414","-113.43095","170102020203	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","23",,,"110","105","61","51","53","1","55","10","12",,,,"21","22","0","49","2004, 2015, 2016","2011","21"
"Blackhall Mtn","1119	","Wyoming","SNOTEL","Carbon","9839","41.05623","-106.714","101800020504	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","70",,,"93","89","80","66","71","-9","42","8","6",,,,"75","79","35","127","2012","2011","13"
"Blacks Fork Jct","1162	","Utah","SNOTEL","Summit","8869","40.95814","-110.5828","140401070303	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","4",,,"44","80","12","11","11","-1","45","7","6",,,,"9","5","0","40","2015, 2018, 2021, more","2011","12"
"Blacktail Mtn","1144	","Montana","SNOTEL","Flathead","5650","47.98288","-114.3543","170102080302	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","16",,,"94","100","47","36","33","0","55","6","6",,,,"17","16","0","62","2015, 2016","2011","12"
"Blackwall Peak","2G03P	","British Columbia","Cooperator Snow Sensors","	","6345","49.08333","-120.76667","170200070205	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"68","72","36","97","2005","2011","19"
"Blackwater","350	","Wyoming","SNOTEL","Park","9780","44.37667","-109.79333","100800120209	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"77","78","47","112","2015","2017","15"
"Blazed Alder","351	","Oregon","SNOTEL","Clackamas","3650","45.4287","-121.85605","170800010102	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","81",,,"165","165","74","89","84","32","87","4","21",,,,"49","49","0","105","2005, 2015","2002","24"
"Blewett Pass","352	","Washington","SNOTEL","Chelan","4240","47.35037","-120.6796","170200110501	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","10",,,"500",,"17","22","20","10","91","3","21",,,,"2","0","0","15","2019, 2020, 2021, more","2011","23"
"Blind Bull Sum","353	","Wyoming","SNOTEL","Sublette","8650","42.964","-110.60973","140401010402	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"65","62","42","110","2004","2011","20"
"Blind Park","354	","South Dakota","SNOTEL","Pennington","6890","44.10772","-103.97688","101201100104	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","50","10","1","Lowest",,,"5","0","0","30","2019, 2021, 2022, more","2008","19"
"Bloody Dick","355	","Montana","SNOTEL","Beaverhead","7600","45.16507","-113.50099","100200011002	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","37",,,"161","176","86","79","79","16","91","3","20",,,,"23","21","1","46","2004","2011","23"
"Blue Lakes","356	","California","SNOTEL","Alpine","8067","38.608","-119.92437","180400120101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","24",,,"53","60","33","29","31","-16","26","18","7",,,,"45","40","0","98","2015","2017","24"
"Blue Mountain Spring","357	","Oregon","SNOTEL","Grant","5870","44.24767","-118.51722","170501160104	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","52","12","1","Lowest",,,"8","0","0","39","2020, 2021, 2022, more","1999","24"
"Bobs Hollow","1278	","Utah","SNOTEL","Millard","9319","38.94569","-112.15349","160300051401	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","2",,,"11","12","4","4","4","-14","0","6","1","Lowest",,,"19","16","2","44","2022","2019","6"
"Bogus Basin","978	","Idaho","SNOTEL","Boise","6340","43.76377","-116.09685","170501220201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","37",,,"109","106","60","49","46","2","55","11","13",,,,"34","35","0","74","2015","2011","23"
"Bondurant","0865	","Wyoming","ACIS","Sublette","6620","43.2","-110.4","170401030207	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"1","0","0","18","2019, 2020, 2021, more","2011","66"
"Bone Springs Div","358	","Wyoming","SNOTEL","Sheridan","9350","44.67888","-107.5811","100800100102	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","59",,,"109","118","92","89","92","9","72","6","14",,,,"54","50","38","86","2006, 2015","2011","19"
"Bonneville Dam","350897	","Oregon","ACIS","Multnomah","62","45.6353","-121.9522","170800010801	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","100","1","1",,,,"0","0","0","0","2020, 2021, 2022, more","2020, 2021, 2022, more","79"
"Boss Mountain Mine","1C20P	","British Columbia","Cooperator Snow Sensors","	","4846","52.1","-120.86667","	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"47","45","24","88","2004","2010","22"
"Bostetter R.S.","359	","Idaho","SNOTEL","Cassia","7500","42.16442","-114.19272","170402120201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","21",,,"111","111","45","38","39","2","60","7","10",,,,"19","19","0","51","2007, 2012, 2015","2011","16"
"Boulder Mountain","360	","Montana","SNOTEL","Meagher","7950","46.5596","-111.28973","100301030501	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","53",,,"90","90","88","72","72","-6","30","15","7",,,,"59","59","38","86","2015","2011","21"
"Boulder Rearing Stn","0951	","Wyoming","ACIS","Sublette","6940","42.71666","-109.68333","140401020602	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","94","3","1","Lowest",,,"0","0","0","1","2020, 2021, 2022, more","1991, 2002","33"
"Bourne","361	","Oregon","SNOTEL","Baker","5850","44.83052","-118.18787","170502030101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","9",,,"90","900","20","17","18","8","67","6","10",,,,"10","1","0","43","2018, 2020, 2021, more","2011","16"
"Bowman Springs","362	","Oregon","SNOTEL","Umatilla","4530","45.36428","-118.46715","170701030401	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"0","0","0","7","2019, 2020, 2021, more","2011","15"
"Box Canyon","363	","Montana","SNOTEL","Park","6670","45.2719","-110.24903","100700020902	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","11",,,"122","275","44","28","28","7","74","6","15",,,,"9","4","0","38","2016, 2017, 2021, more","2011","20"
"Box Creek","364	","Utah","SNOTEL","Sevier","9853","38.50809","-112.01856","160300020106	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0","0","0","0","0","-3","39","15","1","Lowest",,,"13","3","0","64","2020, 2021, 2022, more","2011","24"
"Box Springs","1156	","Utah","SNOTEL","Piute","9228","38.49746","-112.00779","160300020107	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","73","4","1","Lowest",,,"3","0","0","24","2020, 2021, 2022, more","2011","12"
"Brackett Creek","365	","Montana","SNOTEL","Gallatin","7320","45.89107","-110.93851","100700030403	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","43",,,"83","80","80","58","62","-11","32","14","6",,,,"52","54","20","90","2004, 2007","2011","20"
"Brian Head","1154	","Utah","SNOTEL","Iron","10039","37.67994","-112.85674","160300060201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","21",,,"75","88","36","34","32","-3","40","7","5",,,,"28","24","8","64","2014","2019","11"
"Brighton","366	","Utah","SNOTEL","Salt Lake","8766","40.59936","-111.58167","160202040201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","18",,,"49","55","37","25","26","-15","21","20","5",,,,"37","33","0","84","2015","2011","25"
"Bristlecone Trail","1111	","Nevada","SNOTEL","Clark","8890","36.31575","-115.69543","150100150206	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","85","3","1","Lowest",,,"1","0","0","11","2020, 2021, 2022, more","2016","14"
"Brooklyn Lake","367	","Wyoming","SNOTEL","Albany","10250","41.36038","-106.23038","101800100502	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","53",,,"87","85","76","54","62","-9","28","14","5",,,,"61","62","24","111","2012","2011","19"
"Brown Duck","368	","Utah","SNOTEL","Duchesne","10574","40.58102","-110.58587","140600030604	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","33",,,"69","72","54","45","47","-13","17","16","4",,,,"48","46","21","91","2015","2011","19"
"Brown Top","1080	","Washington","SNOTEL","Whatcom","5830","48.92755","-121.19713","171100050601	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","129",,,"102","100","84","79","79","0","50","7","6",,,,"126","129","83","177","2015","2011","13"
"Brumley","369	","Colorado","SNOTEL","Lake","10594","39.08758","-106.54231","110200010101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","21",,,"88","95","50","24","40","-1","44","11","9",,,,"24","22","0","51","2012","2011","19"
"Brundage Reservoir","370	","Idaho","SNOTEL","Adams","6250","45.04315","-116.13253","170602100104	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","54",,,"106","100","79","59","57","0","59","8","10",,,,"51","54","9","92","2015","2011","18"
"Buck Flat","371	","Utah","SNOTEL","Sanpete","9409","39.134","-111.43722","140600090302	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","13",,,"52","54","26","22","22","-11","26","15","6",,,,"25","24","0","62","2007, 2012","2011","20"
"Buck Pasture","1192	","Utah","SNOTEL","Summit","9632","40.84456","-110.66068","140401070301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","25",,,"96","86","54","46","46","-4","30","8","4",,,,"26","29","0","40","2015","2017","11"
"Buckboard Flat","1153	","Utah","SNOTEL","San Juan","8924","37.86943","-109.44717","140802030103	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","56","5","1","Lowest",,,"4","0","0","20","2017, 2021, 2022, more","2019","10"
"Buckhorn","2216	","Nevada","SCAN","Washoe","3925","40.87959","-119.9534","180800020104	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","100","1","1",,,,"0","0","0","0","2015, 2018, 2022","2015, 2018, 2022","3"
"Buckinghorse","1107	","Washington","SNOTEL","Jefferson","4870","47.7086","-123.45747","171100200501	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","118",,,"103","97","87","79","72","-4","46","8","7",,,,"115","122","0","206","2015","2011","14"
"Buckskin Joe","938	","Colorado","SNOTEL","Park","11166","39.30378","-106.11316","101900010102	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","31",,,"89","86","79","55","65","-5","23","18","3",,,,"35","36","8","51","2002","2019","23"
"Buckskin Lake AM","1292	","Oregon","SNOLITE","Harney","5190","43.02503","-118.94785","171200030206	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","100","1","1",,,,"0","0","0","0","2020, 2021, 2022, more","2020, 2021, 2022, more","4"
"Buckskin Lower","373	","Nevada","SNOTEL","Humboldt","6930","41.75067","-117.53182","160401090502	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","71","6","1","Lowest",,,"5","0","0","39","2020, 2021, 2022, more","2011","18"
"Buffalo Park","913	","Colorado","SNOTEL","Grand","9249","40.22838","-106.5962","140100010706	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","38",,,"112","112","79","45","63","4","63","8","12",,,,"34","34","9","62","2004","2011","20"
"Bug Lake","374	","Utah","SNOTEL","Rich","7987","41.68541","-111.41987","160102010102	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","27",,,"84","100","54","44","45","0","50","12","12",,,,"32","27","3","79","2015","2011","23"
"Bull Basin AM","1293	","Idaho","SNOLITE","Owyhee","5480","42.35673","-116.95906","170501041703	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","100","1","1",,,,"0","0","0","0","2020, 2021, 2022, more","2020, 2021, 2022, more","4"
"Bumping Ridge","375	","Washington","SNOTEL","Yakima","4610","46.81003","-121.33058","170300020105	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","62",,,"119","113","82","69","66","7","61","8","12",,,,"52","55","0","94","2015","2011","19"
"Bunchgrass Mdw","376	","Washington","SNOTEL","Pend Oreille","5000","48.68688","-117.17633","170102160401	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","71",,,"122","116","46","84","82","10","71","6","12",,,,"58","61","15","95","2015","2011","18"
"Burgess Junction","377	","Wyoming","SNOTEL","Sheridan","7880","44.78765","-107.52917","100901010202	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"39","38","21","66","2012","2008","17"
"Burnside Lake","1051	","California","SNOTEL","Alpine","8129","38.71943","-119.8942","160502010107	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0","0","0","0","0","-14","17","16","1","Lowest",,,"29","14","0","97","2015, 2021, 2022, more","2017","19"
"Burnt Bridge Creek","3C08P	","British Columbia","Cooperator Snow Sensors","	","4360","52.46667","-126.23333","	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"61","57","25","103","2016","2007","23"
"Burnt Mountain","942	","Washington","SNOTEL","Pierce","4170","47.0444","-121.94032","171100140103	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","41",,,"146","158","80","72","71","15","76","6","17",,,,"28","26","0","71","2005, 2015, 2016, more","2011","22"
"Burnt Mtn","981	","Montana","SNOTEL","Carbon","5880","45.2401","-109.45961","100700060802	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","8",,,"267",,"28","28","29","8","84","4","17",,,,"3","0","0","15","2015, 2016, 2017, more","2009","20"
"Burro Mountain","378	","Colorado","SNOTEL","Rio Blanco","9317","39.87504","-107.59902","140500050302	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","9",,,"41","45","20","12","17","-11","21","16","5",,,,"22","20","0","62","2007, 2012","2011","20"
"Burroughs Creek","379	","Wyoming","SNOTEL","Fremont","8750","43.69733","-109.67021","100800010102	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","24",,,"69","73","69","45","46","-9","24","14","5",,,,"35","33","5","65","2015","2011","18"
"Burts Miller Ranch","1135	","Utah","SNOTEL","Summit","8000","40.98492","-110.85075","160101010105	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","83","3","1","Lowest",,,"2","0","0","18","2020, 2021, 2022, more","2011","13"
"Butte","380	","Colorado","SNOTEL","Gunnison","10200","38.89435","-106.95327","140200010206	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","14",,,"70","74","26","18","25","-5","39","12","8",,,,"20","19","0","46","2007, 2012","2011","19"
"Calamity","1109	","Washington","SNOTEL","Skamania","2500","45.90362","-122.21633","170800020603	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","85","3","1","Lowest",,,"0","0","0","6","2020, 2021, 2022, more","2011","14"
"Call Meadows AM","1289	","Oregon","SNOLITE","Harney","5380","43.81191","-118.78565","171200010201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"0","0","0","0","2019, 2020, 2021, more","2019, 2020, 2021, more","4"
"Calvert Creek","381	","Montana","SNOTEL","Deer Lodge","6430","45.8838","-113.32553","100200040801	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","83","4","1","Lowest",,,"3","0","0","22","2020, 2021, 2022, more","2011","19"
"Camas Creek Divide","382	","Idaho","SNOTEL","Elmore","5710","43.26548","-115.3453","170402200101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","91","2","1","Lowest",,,"1","0","0","11","2020, 2021, 2022, more","2011","12"
"Camp Jackson","383	","Utah","SNOTEL","San Juan","8858","37.81333","-109.48723","140802010301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","62","10","1","Lowest",,,"5","0","0","46","2020, 2021, 2022, more","2005","25"
"Canyon","384	","Wyoming","SNOTEL","Park","7870","44.71961","-110.51084","100700010705	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","34",,,"117","113","87","64","65","4","67","7","13",,,,"29","30","3","62","2015","2011","19"
"Carrot Basin","385	","Montana","SNOTEL","Gallatin","9000","44.96192","-111.29403","100200080105	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","82",,,"106","109","93","88","92","7","64","10","15",,,,"77","75","42","111","2015","1997","26"
"Carson Pass","1067	","California","SNOTEL","Alpine","8360","38.6927","-120.0022","180201290101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","9",,,"18","27","11","9","10","-24","6","17","2","2nd Lowest",,,"49","33","0","115","2015","2006","18"
"Cascade","386	","Colorado","SNOTEL","San Juan","8880","37.65083","-107.80602","140801040201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","75","5","1","Lowest",,,"2","0","0","16","2020, 2021, 2022, more","2019","17"
"Cascade #2","387	","Colorado","SNOTEL","San Juan","9012","37.65751","-107.80287","140801040201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","93","2","1","Lowest",,,"0","0","0","4","2020, 2021, 2022, more","2018","16"
"Cascade Mountain","1039	","Utah","SNOTEL","Utah","7774","40.283","-111.60992","160202030505	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0","0","0","0","0","-7","21","16","1","Lowest",,,"16","7","0","53","2012, 2015, 2022, more","2011","20"
"Cascade Summit","388	","Oregon","SNOTEL","Deschutes","5100","43.59042","-122.0601","170900010301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","71",,,"131","151","75","72","70","24","77","6","18",,,,"54","47","0","106","2015","1999","23"
"Casper Mtn.","389	","Wyoming","SNOTEL","Natrona","7920","42.73362","-106.31789","101800070804	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","32",,,"94","103","74","47","56","1","52","13","14",,,,"34","31","7","99","2015","2003","26"
"Castle Creek","1130	","Wyoming","SNOTEL","Fremont","8400","43.6748","-109.3774","100800010401	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","6",,,"120","300","22","19","18","4","73","4","8",,,,"5","2","0","16","2016, 2019, 2020, more","2011","12"
"Castle Valley","390	","Utah","SNOTEL","Iron","9607","37.66098","-112.74093","160300010201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","50","10","1","Lowest",,,"11","0","0","58","2020, 2021, 2022, more","2005","19"
"Cave Mountain","1152	","Nevada","SNOTEL","White Pine","10578","39.16337","-114.6133","160600080402	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","2",,,"11","14","6","4","5","-12","10","10","1","Lowest",,,"18","14","2","49","2012, 2022","2019","11"
"Cayuse Pass","1085	","Washington","SNOTEL","Pierce","5240","46.86954","-121.5343","171100140301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","127",,,"103","102","94","78","77","3","53","8","9",,,,"123","124","0","211","2015","2011","16"
"Cedar Kiteen","4B18P	","British Columbia","Cooperator Snow Sensors","	","2992","55.15","-128.7","	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"40","42","0","82","2016","2007","14"
"Cedar Pass","391	","California","SNOTEL","Modoc","7030","41.58233","-120.3025","180200020603	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","8",,,"57","160","21","16","15","3","60","7","10",,,,"14","5","0","63","2015, 2020, 2021, more","2011","16"
"Celista Mountain","1F06P	","British Columbia","Cooperator Snow Sensors","	","5030","51.4","-118.98333","	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"79","81","57","100","2005","2011","17"
"Chalender","1139	","Arizona","SNOTEL","Coconino","7035","35.26238","-112.06221","150602020305	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","1",,,,,"8","6","5","1","100","1","12","Highest",,,"0","0","0","1","2019, 2020, 2021, more","2010, 2022","13"
"Chalk Creek #1","392	","Utah","SNOTEL","Summit","9171","40.85464","-111.04765","160201010301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","46",,,"96","100","78","59","60","0","50","13","13",,,,"48","46","7","101","2015","2011","25"
"Chalk Creek #2","393	","Utah","SNOTEL","Summit","8208","40.88529","-111.06954","160201010301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","31",,,"111","103","67","53","54","1","54","12","14",,,,"28","30","2","71","2007, 2015","2011","25"
"Chamita","394	","New Mexico","SNOTEL","Rio Arriba","8383","36.95606","-106.65723","130201020204	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","87","3","1","Lowest",,,"0","0","0","3","2020, 2021, 2022, more","2005","16"
"Chapman Tunnel","1101	","Colorado","SNOTEL","Pitkin","10100","39.2621","-106.62944","140100040504	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","31",,,"60","100","61","47","58","0","50","8","8",,,,"52","31","0","194","2012","2008, 2009","15"
"Charkiln","2145	","Nevada","SCAN","Clark","6683","36.36651","-115.82047","160600150101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","90","2","1","Lowest",,,"0","0","0","1","2019, 2021, 2022, more","2020","11"
"Checkers Creek","2213	","Alaska","SCAN","Nome","326","65.403","-164.711","190501050503	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"4","4","0","8","2015","2016","2"
"Chemult Alternate","395	","Oregon","SNOTEL","Klamath","4850","43.22625","-121.80662","180102010201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","88","3","1","Lowest",,,"0","0","0","2","2020, 2021, 2022, more","2006, 2011","17"
"Chena Lakes","1260	","Alaska","SNOTEL","Fairbanks North Star","500","64.75793","-147.21823","190803060901	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","1",,,,,,"4","4","1","100","1","2","2nd Lowest",,,"0","0","0","1","2021","2022","2"
"Chepeta","396	","Utah","SNOTEL","Duchesne","10499","40.77458","-110.0105","140600031202	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","16",,,"55","53","30","26","26","-14","18","15","4",,,,"29","30","1","64","2012","2005","18"
"Chicken Ridge","2150	","Utah","SCAN","Morgan","7649","41.33136","-111.3036","160201010603	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"4","0","0","17","2016, 2018, 2020, more","2019","7"
"Chilliwack River","1D17P	","British Columbia","Cooperator Snow Sensors","	","5318","49.01667","-121.7","171100010206	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"124","124","46","186","2015","1999","19"
"Chisana","1093	","Alaska","SNOTEL","Valdez-Cordova","3320","62.069","-142.049","190803010305	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","14",,,"200","200","58","70","74","7","92","2","12","2nd Highest",,,"7","7","0","17","2010, 2016, 2020","2018","14"
"Chocolate Gulch","895	","Idaho","SNOTEL","Blaine","6310","43.7685","-114.41812","170402190301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","12",,,"133","600","30","26","27","10","72","6","14",,,,"9","2","0","34","2016, 2020, 2021, more","2006","19"
"Cinnabar Park","1046	","Wyoming","SNOTEL","Albany","9707","41.23843","-106.23101","101800100503	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","39",,,"76","76","63","42","51","-12","39","12","6",,,,"51","51","8","106","2012","2004","19"
"Clackamas Lake","398	","Oregon","SNOTEL","Clackamas","3400","45.09658","-121.75443","170900110301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","12",,,"300",,"17","29","28","12","84","4","17",,,,"4","0","0","42","2019, 2020, 2021, more","2008","20"
